条码,开始时间,结束时间,耗时,传参,Code,message,进站方式,
001CB1U0000001ABC6500108,2020/11/12-0:15:38.913,2020/11/12-0:15:38.948,34ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500108"},0,OK,自动
001CB1U0000001ABC6500110,2020/11/12-0:15:46.551,2020/11/12-0:15:46.603,51ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500110"},0,OK,自动
001CB1U0000001ABC6500074,2020/11/12-0:16:17.395,2020/11/12-0:16:17.444,48ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABC6500074"},0,OK,自动
001CB1U0000001AB96503356,2020/11/12-0:16:25.024,2020/11/12-0:16:25.072,48ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503356"},0,OK,自动
001CB1U0000001AB96503270,2020/11/12-0:16:39.357,2020/11/12-0:16:39.407,50ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503270"},0,OK,自动
001CB1U0000001AB96503128,2020/11/12-0:16:47.775,2020/11/12-0:16:47.813,37ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503128"},0,OK,自动
001CB1U0000001AB96503130,2020/11/12-0:17:22.456,2020/11/12-0:17:23.506,48ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503130"},0,OK,自动
001CB1U0000001AB96502712,2020/11/12-0:17:26.744,2020/11/12-0:17:26.811,46ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96502712"},0,OK,自动
001CB1U0000001AB96503126,2020/11/12-0:17:34.564,2020/11/12-0:17:34.614,49ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503126"},0,OK,自动
001CB1U0000001AB96502702,2020/11/12-0:17:41.574,2020/11/12-0:17:41.623,48ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96502702"},0,OK,自动
001CB1U0000001AB96503422,2020/11/12-0:17:48.151,2020/11/12-0:17:48.201,49ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503422"},0,OK,自动
001CB1U0000001AB96503118,2020/11/12-0:18:10.497,2020/11/12-0:18:11.542,45ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503118"},0,OK,自动
001CB1U0000001AB96503152,2020/11/12-0:18:19.381,2020/11/12-0:18:19.434,53ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503152"},0,OK,自动
001CB1U0000001ABB6515911,2020/11/12-0:20:15.393,2020/11/12-0:20:15.432,38ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABB6515911"},0,OK,自动
001CB1U0000001ABB6515927,2020/11/12-0:20:19.596,2020/11/12-0:20:19.643,48ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABB6515927"},0,OK,自动
001CB1U0000001AB96504288,2020/11/12-0:20:26.296,2020/11/12-0:20:26.345,49ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96504288"},0,OK,自动
001CB1U0000001ABB6512050,2020/11/12-0:20:30.589,2020/11/12-0:20:30.636,46ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABB6512050"},0,OK,自动
001CB1U0000001AB96503028,2020/11/12-0:20:38.607,2020/11/12-0:20:38.646,38ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503028"},0,OK,自动
001CB1U0000001AB96503048,2020/11/12-0:20:41.860,2020/11/12-0:20:41.898,38ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503048"},0,OK,自动
001CB1U0000001AB96503044,2020/11/12-0:20:49.729,2020/11/12-0:20:49.781,52ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503044"},0,OK,自动
001CB1U0000001AB96503038,2020/11/12-0:20:52.011,2020/11/12-0:20:52.061,50ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503038"},0,OK,自动
001CB1U0000001AB96503046,2020/11/12-0:21:00.075,2020/11/12-0:21:00.109,33ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503046"},0,OK,自动
001CB1U0000001AB96503036,2020/11/12-0:21:21.989,2020/11/12-0:21:21.024,34ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503036"},0,OK,自动
001CB1U0000001AB96503074,2020/11/12-0:21:29.807,2020/11/12-0:21:29.849,42ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503074"},0,OK,自动
001CB1U0000001AB96503084,2020/11/12-0:21:35.183,2020/11/12-0:21:35.228,44ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503084"},0,OK,自动
001CB1U0000001AB96503032,2020/11/12-0:21:43.660,2020/11/12-0:21:43.708,47ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503032"},0,OK,自动
001CB1U0000001AB96503034,2020/11/12-0:21:47.315,2020/11/12-0:21:47.363,47ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503034"},0,OK,自动
001CB1U0000001AB96503060,2020/11/12-0:21:55.132,2020/11/12-0:21:55.185,52ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503060"},0,OK,自动
001CB1U0000001AB96503062,2020/11/12-0:22:03.317,2020/11/12-0:22:03.367,50ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503062"},0,OK,自动
001CB1U0000001AB96503040,2020/11/12-0:22:11.199,2020/11/12-0:22:11.245,45ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503040"},0,OK,自动
001CB1U0000001AB96503042,2020/11/12-0:22:15.324,2020/11/12-0:22:15.376,51ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503042"},0,OK,自动
001CB1U0000001AB96503056,2020/11/12-0:22:23.742,2020/11/12-0:22:23.783,41ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503056"},0,OK,自动
001CB1U0000001AB96503058,2020/11/12-0:22:32.172,2020/11/12-0:22:32.223,50ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503058"},0,OK,自动
001CB1U0000001ABB6512550,2020/11/12-0:24:42.557,2020/11/12-0:24:42.596,38ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001ABB6512550"},0,OK,自动
001CB1U0000001AB96503704,2020/11/12-0:24:45.841,2020/11/12-0:24:45.889,47ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503704"},0,OK,自动
001CB1U0000001AB96502994,2020/11/12-0:24:53.536,2020/11/12-0:24:53.588,51ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96502994"},0,OK,自动
001CB1U0000001AB96502990,2020/11/12-0:24:56.782,2020/11/12-0:24:56.838,55ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96502990"},0,OK,自动
001CB1U0000001AB96503004,2020/11/12-0:25:04.801,2020/11/12-0:25:04.835,34ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503004"},0,OK,自动
001CB1U0000001AB96502996,2020/11/12-0:25:07.969,2020/11/12-0:25:07.017,48ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96502996"},0,OK,自动
001CB1U0000001AB96503070,2020/11/12-0:25:15.109,2020/11/12-0:25:15.147,38ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503070"},0,OK,自动
001CB1U0000001AB96503082,2020/11/12-0:25:19.554,2020/11/12-0:25:19.598,43ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503082"},0,OK,自动
001CB1U0000001AB96502976,2020/11/12-0:25:27.610,2020/11/12-0:25:27.661,50ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96502976"},0,OK,自动
001CB1U0000001AB96503002,2020/11/12-0:25:42.889,2020/11/12-0:25:42.937,48ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503002"},0,OK,自动
001CB1U0000001AB96503050,2020/11/12-0:25:49.441,2020/11/12-0:25:49.474,32ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503050"},0,OK,自动
001CB1U0000001AB96503052,2020/11/12-0:25:54.705,2020/11/12-0:25:54.754,48ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503052"},0,OK,自动
001CB1U0000001AB96502986,2020/11/12-0:26:01.200,2020/11/12-0:26:01.253,52ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96502986"},0,OK,自动
001CB1U0000001AB96503012,2020/11/12-0:26:06.929,2020/11/12-0:26:06.976,47ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503012"},0,OK,自动
001CB1U0000001AB96503068,2020/11/12-0:26:13.286,2020/11/12-0:26:13.333,47ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503068"},0,OK,自动
001CB1U0000001AB96503078,2020/11/12-0:26:18.495,2020/11/12-0:26:19.527,32ms,{"operation":"PRWELD"，"operationRevision":"#"，"site":"2002"，"sfc":"001CB1U0000001AB96503078"},0,OK,自动
